customer_id,num_orders_x,total_revenue_x,days_since_last_tx,recency_days,frequency,monetary,recency_q,frequency_q,monetary_q,RFM_score,total_revenue_y,num_orders_y
14253,2,363.4,492,492,2,363.4,1,2,2,5,363.4,2
14254,1,601.03,432,432,1,601.03,1,1,2,4,601.03,1
14255,1,1000.63,545,545,1,1000.63,1,1,3,5,1000.63,1
14259,1,120.0,141,141,1,120.0,2,1,1,4,120.0,1
14260,3,824.28,470,470,3,824.28,1,2,2,5,824.28,3
14263,1,322.93,422,422,1,322.93,1,1,1,3,322.93,1
14266,1,40.56,427,427,1,40.56,1,1,1,3,40.56,1
14268,1,354.84999999999997,470,470,1,354.84999999999997,1,1,2,4,354.84999999999997,1
14269,1,295.73,438,438,1,295.73,1,1,1,3,295.73,1
14270,1,492.6499999999999,331,331,1,492.6499999999999,2,1,2,5,492.6499999999999,1
14271,2,219.13,225,225,2,219.13,2,2,1,5,219.13,2
14274,1,256.6,685,685,1,256.6,1,1,1,3,256.6,1
14278,1,205.82999999999996,409,409,1,205.82999999999996,1,1,1,3,205.82999999999996,1
14279,2,191.86,520,520,2,191.86,1,2,1,4,191.86,2
14280,1,134.04,196,196,1,134.04,2,1,1,4,134.04,1
14281,1,245.15,407,407,1,245.15,1,1,1,3,245.15,1
14283,4,628.4400000000002,462,462,4,628.4400000000002,1,3,2,6,628.4400000000002,4
14288,1,426.6,212,212,1,426.6,2,1,2,5,426.6,1
14294,1,375.3399999999999,406,406,1,375.3399999999999,1,1,2,4,375.3399999999999,1
14296,2,456.4,420,420,2,456.4,1,2,2,5,456.4,2
14302,3,742.9000000000001,430,430,3,742.9000000000001,1,2,2,5,742.9000000000001,3
14303,2,277.94,406,406,2,277.94,1,2,1,4,277.94,2
14308,2,1147.02,548,548,2,1147.02,1,2,3,6,1147.02,2
14310,1,492.1,432,432,1,492.1,1,1,2,4,492.1,1
14311,2,516.45,242,242,2,516.45,2,2,2,6,516.45,2
14314,2,229.8,106,106,2,229.8,2,2,1,5,229.8,2
14317,1,508.58,64,64,1,508.58,3,1,2,6,508.58,1
14318,1,158.02000000000004,459,459,1,158.02000000000004,1,1,1,3,158.02000000000004,1
14319,1,494.8499999999999,423,423,1,494.8499999999999,1,1,2,4,494.8499999999999,1
14322,4,474.1,428,428,4,474.1,1,3,2,6,474.1,4
14323,2,605.0600000000002,114,114,2,605.0600000000002,2,2,2,6,605.0600000000002,2
14324,2,701.61,409,409,2,701.61,1,2,2,5,701.61,2
14325,1,245.47999999999993,569,569,1,245.47999999999993,1,1,1,3,245.47999999999993,1
14328,1,445.05,437,437,1,445.05,1,1,2,4,445.05,1
14330,1,200.63,623,623,1,200.63,1,1,1,3,200.63,1
14331,2,462.65999999999997,123,123,2,462.65999999999997,2,2,2,6,462.65999999999997,2
14333,1,415.2,67,67,1,415.2,3,1,2,6,415.2,1
14339,2,620.2699999999999,242,242,2,620.2699999999999,2,2,2,6,620.2699999999999,2
14340,1,134.7,218,218,1,134.7,2,1,1,4,134.7,1
14347,1,82.60000000000001,736,736,1,82.60000000000001,1,1,1,3,82.60000000000001,1
14348,1,409.57,259,259,1,409.57,2,1,2,5,409.57,1
14351,1,51.0,164,164,1,51.0,2,1,1,4,51.0,1
14353,3,376.5,214,214,3,376.5,2,2,2,6,376.5,3
14358,2,400.0599999999999,388,388,2,400.0599999999999,1,2,2,5,400.0599999999999,2
14361,1,214.71000000000004,578,578,1,214.71000000000004,1,1,1,3,214.71000000000004,1
14363,2,227.47,401,401,2,227.47,1,2,1,4,227.47,2
14365,2,634.6800000000002,394,394,2,634.6800000000002,1,2,2,5,634.6800000000002,2
14366,1,136.0,524,524,1,136.0,1,1,1,3,136.0,1
14368,1,155.00000000000003,319,319,1,155.00000000000003,2,1,1,4,155.00000000000003,1
14369,2,469.1299999999998,641,641,2,469.1299999999998,1,2,2,5,469.1299999999998,2
14371,1,100.5,294,294,1,100.5,2,1,1,4,100.5,1
14372,2,860.0800000000004,442,442,2,860.0800000000004,1,2,2,5,860.0800000000004,2
14373,1,76.55,357,357,1,76.55,2,1,1,4,76.55,1
14374,1,108.0,540,540,1,108.0,1,1,1,3,108.0,1
14376,1,215.46,682,682,1,215.46,1,1,1,3,215.46,1
14377,2,617.05,190,190,2,617.05,2,2,2,6,617.05,2
14378,1,131.24999999999997,621,621,1,131.24999999999997,1,1,1,3,131.24999999999997,1
14380,1,48.96,681,681,1,48.96,1,1,1,3,48.96,1
14384,1,58.5,500,500,1,58.5,1,1,1,3,58.5,1
14386,1,142.4,296,296,1,142.4,2,1,1,4,142.4,1
14391,1,135.60000000000002,576,576,1,135.60000000000002,1,1,1,3,135.60000000000002,1
14392,1,266.4,431,431,1,266.4,1,1,1,3,266.4,1
14393,1,67.94999999999999,217,217,1,67.94999999999999,2,1,1,4,67.94999999999999,1
14394,1,93.8,564,564,1,93.8,1,1,1,3,93.8,1
14398,2,707.7899999999998,400,400,2,707.7899999999998,1,2,2,5,707.7899999999998,2
14402,1,285.6,651,651,1,285.6,1,1,1,3,285.6,1
14405,1,195.0,386,386,1,195.0,1,1,1,3,195.0,1
14406,1,156.75,118,118,1,156.75,2,1,1,4,156.75,1
14411,1,1063.0,310,310,1,1063.0,2,1,3,6,1063.0,1
14417,1,604.1999999999996,387,387,1,604.1999999999996,1,1,2,4,604.1999999999996,1
14425,3,661.3899999999999,434,434,3,661.3899999999999,1,2,2,5,661.3899999999999,3
14429,1,516.28,403,403,1,516.28,1,1,2,4,516.28,1
14430,3,1220.9,511,511,3,1220.9,1,2,3,6,1220.9,3
14433,1,289.59999999999997,465,465,1,289.59999999999997,1,1,1,3,289.59999999999997,1
14435,1,90.42,501,501,1,90.42,1,1,1,3,90.42,1
14436,2,271.70000000000005,98,98,2,271.70000000000005,2,2,1,5,271.70000000000005,2
14438,1,131.9,305,305,1,131.9,2,1,1,4,131.9,1
14444,1,132.04,455,455,1,132.04,1,1,1,3,132.04,1
14445,1,221.64999999999992,455,455,1,221.64999999999992,1,1,1,3,221.64999999999992,1
14453,1,119.93000000000002,189,189,1,119.93000000000002,2,1,1,4,119.93000000000002,1
14455,4,628.2099999999995,431,431,4,628.2099999999995,1,3,2,6,628.2099999999995,4
14457,1,113.64,310,310,1,113.64,2,1,1,4,113.64,1
14458,1,237.41999999999996,380,380,1,237.41999999999996,1,1,1,3,237.41999999999996,1
14464,2,110.99999999999999,567,567,2,110.99999999999999,1,2,1,4,110.99999999999999,2
14468,1,204.24000000000004,733,733,1,204.24000000000004,1,1,1,3,204.24000000000004,1
14471,2,400.95000000000005,590,590,2,400.95000000000005,1,2,2,5,400.95000000000005,2
14473,2,234.34,73,73,2,234.34,3,2,1,6,234.34,2
14476,1,215.7,256,256,1,215.7,2,1,1,4,215.7,1
14483,2,257.1,281,281,2,257.1,2,2,1,5,257.1,2
14486,2,175.5,511,511,2,175.5,1,2,1,4,175.5,2
14490,2,1273.4700000000005,405,405,2,1273.4700000000005,1,2,3,6,1273.4700000000005,2
14491,2,468.12999999999994,174,174,2,468.12999999999994,2,2,2,6,468.12999999999994,2
14497,2,697.0599999999998,308,308,2,697.0599999999998,2,2,2,6,697.0599999999998,2
14501,2,251.20999999999998,183,183,2,251.20999999999998,2,2,1,5,251.20999999999998,2
14509,1,110.94999999999997,533,533,1,110.94999999999997,1,1,1,3,110.94999999999997,1
14516,1,163.91999999999996,515,515,1,163.91999999999996,1,1,1,3,163.91999999999996,1
14518,1,174.37,63,63,1,174.37,3,1,1,5,174.37,1
14519,2,206.09,683,683,2,206.09,1,2,1,4,206.09,2
14521,1,199.45000000000002,490,490,1,199.45000000000002,1,1,1,3,199.45000000000002,1
14523,1,241.09000000000003,107,107,1,241.09000000000003,2,1,1,4,241.09000000000003,1
14526,1,262.4,388,388,1,262.4,1,1,1,3,262.4,1
14531,1,376.34,479,479,1,376.34,1,1,2,4,376.34,1
14536,1,171.8,259,259,1,171.8,2,1,1,4,171.8,1
14542,1,103.25000000000001,185,185,1,103.25000000000001,2,1,1,4,103.25000000000001,1
14545,1,349.25,673,673,1,349.25,1,1,2,4,349.25,1
14552,3,511.27999999999946,151,151,3,511.27999999999946,2,2,2,6,511.27999999999946,3
14556,3,835.3400000000006,595,595,3,835.3400000000006,1,2,2,5,835.3400000000006,3
14557,1,788.3800000000001,84,84,1,788.3800000000001,3,1,2,6,788.3800000000001,1
14558,3,655.5,653,653,3,655.5,1,2,2,5,655.5,3
14559,1,75.6,389,389,1,75.6,1,1,1,3,75.6,1
14563,2,679.4400000000004,509,509,2,679.4400000000004,1,2,2,5,679.4400000000004,2
14568,1,919.7000000000003,434,434,1,919.7000000000003,1,1,3,5,919.7000000000003,1
14570,3,613.7500000000005,280,280,3,613.7500000000005,2,2,2,6,613.7500000000005,3
14571,1,161.65000000000003,424,424,1,161.65000000000003,1,1,1,3,161.65000000000003,1
14574,1,143.7,732,732,1,143.7,1,1,1,3,143.7,1
14575,1,460.7099999999998,487,487,1,460.7099999999998,1,1,2,4,460.7099999999998,1
14576,1,70.80000000000001,371,371,1,70.80000000000001,2,1,1,4,70.80000000000001,1
14579,1,105.56,431,431,1,105.56,1,1,1,3,105.56,1
14580,1,14.850000000000001,517,517,1,14.850000000000001,1,1,1,3,14.850000000000001,1
14586,1,237.35999999999996,276,276,1,237.35999999999996,2,1,1,4,237.35999999999996,1
14588,1,135.39000000000001,577,577,1,135.39000000000001,1,1,1,3,135.39000000000001,1
14589,1,79.5,371,371,1,79.5,2,1,1,4,79.5,1
14596,1,229.4699999999999,626,626,1,229.4699999999999,1,1,1,3,229.4699999999999,1
14599,2,474.5399999999999,389,389,2,474.5399999999999,1,2,2,5,474.5399999999999,2
14600,2,865.1700000000002,305,305,2,865.1700000000002,2,2,2,6,865.1700000000002,2
14602,1,205.35999999999999,655,655,1,205.35999999999999,1,1,1,3,205.35999999999999,1
14603,1,660.0,274,274,1,660.0,2,1,2,5,660.0,1
14604,1,143.86,632,632,1,143.86,1,1,1,3,143.86,1
14610,2,24.350000000000005,395,395,2,24.350000000000005,1,2,1,4,24.350000000000005,2
14611,2,604.3300000000002,443,443,2,604.3300000000002,1,2,2,5,604.3300000000002,2
14612,1,877.6999999999998,414,414,1,877.6999999999998,1,1,2,4,877.6999999999998,1
14613,1,76.32000000000001,679,679,1,76.32000000000001,1,1,1,3,76.32000000000001,1
14614,1,295.13,385,385,1,295.13,1,1,1,3,295.13,1
14617,2,190.47,402,402,2,190.47,1,2,1,4,190.47,2
14620,2,412.78,205,205,2,412.78,2,2,2,6,412.78,2
14622,1,320.58,184,184,1,320.58,2,1,1,4,320.58,1
14627,1,462.75,378,378,1,462.75,2,1,2,5,462.75,1
14630,1,338.65,483,483,1,338.65,1,1,1,3,338.65,1
14632,1,114.55999999999999,262,262,1,114.55999999999999,2,1,1,4,114.55999999999999,1
14633,1,344.9000000000001,265,265,1,344.9000000000001,2,1,1,4,344.9000000000001,1
14635,1,215.22,453,453,1,215.22,1,1,1,3,215.22,1
14637,1,106.67999999999998,676,676,1,106.67999999999998,1,1,1,3,106.67999999999998,1
14645,3,876.8899999999999,156,156,3,876.8899999999999,2,2,2,6,876.8899999999999,3
14647,2,519.97,200,200,2,519.97,2,2,2,6,519.97,2
14650,1,62.5,588,588,1,62.5,1,1,1,3,62.5,1
14652,1,114.18000000000002,76,76,1,114.18000000000002,3,1,1,5,114.18000000000002,1
14654,1,246.86,737,737,1,246.86,1,1,1,3,246.86,1
14660,2,285.73999999999995,86,86,2,285.73999999999995,3,2,1,6,285.73999999999995,2
14663,2,490.59999999999974,429,429,2,490.59999999999974,1,2,2,5,490.59999999999974,2
14668,1,111.63000000000001,444,444,1,111.63000000000001,1,1,1,3,111.63000000000001,1
14670,3,602.0,279,279,3,602.0,2,2,2,6,602.0,3
14671,2,1127.45,548,548,2,1127.45,1,2,3,6,1127.45,2
14674,1,173.66000000000003,508,508,1,173.66000000000003,1,1,1,3,173.66000000000003,1
14677,1,184.90999999999997,592,592,1,184.90999999999997,1,1,1,3,184.90999999999997,1
14678,1,403.39,578,578,1,403.39,1,1,2,4,403.39,1
14679,3,1289.44,381,381,3,1289.44,1,2,3,6,1289.44,3
14683,1,146.56000000000003,587,587,1,146.56000000000003,1,1,1,3,146.56000000000003,1
14686,5,885.830000000001,413,413,5,885.830000000001,1,3,2,6,885.830000000001,5
14689,1,112.80000000000001,208,208,1,112.80000000000001,2,1,1,4,112.80000000000001,1
14694,1,244.31,616,616,1,244.31,1,1,1,3,244.31,1
14695,3,1620.0699999999997,518,518,3,1620.0699999999997,1,2,3,6,1620.0699999999997,3
14697,2,188.60999999999996,217,217,2,188.60999999999996,2,2,1,5,188.60999999999996,2
14705,1,179.0,198,198,1,179.0,2,1,1,4,179.0,1
14706,1,390.68999999999994,618,618,1,390.68999999999994,1,1,2,4,390.68999999999994,1
14707,2,139.2,435,435,2,139.2,1,2,1,4,139.2,2
14717,1,81.3,732,732,1,81.3,1,1,1,3,81.3,1
14718,1,226.42000000000002,409,409,1,226.42000000000002,1,1,1,3,226.42000000000002,1
14721,1,115.77,378,378,1,115.77,2,1,1,4,115.77,1
14722,3,513.37,146,146,3,513.37,2,2,2,6,513.37,3
14724,1,345.25,589,589,1,345.25,1,1,1,3,345.25,1
14726,1,124.75,654,654,1,124.75,1,1,1,3,124.75,1
14727,3,467.93,273,273,3,467.93,2,2,2,6,467.93,3
14728,1,190.57999999999996,412,412,1,190.57999999999996,1,1,1,3,190.57999999999996,1
14736,2,401.08,484,484,2,401.08,1,2,2,5,401.08,2
14742,1,579.8499999999997,434,434,1,579.8499999999997,1,1,2,4,579.8499999999997,1
14743,1,50.48,592,592,1,50.48,1,1,1,3,50.48,1
14746,4,593.5,405,405,4,593.5,1,3,2,6,593.5,4
14747,1,328.2,248,248,1,328.2,2,1,1,4,328.2,1
14749,1,310.15,479,479,1,310.15,1,1,1,3,310.15,1
14750,1,112.03000000000002,735,735,1,112.03000000000002,1,1,1,3,112.03000000000002,1
14751,2,126.45000000000002,683,683,2,126.45000000000002,1,2,1,4,126.45000000000002,2
14757,1,420.5,74,74,1,420.5,3,1,2,6,420.5,1
14760,1,89.2,296,296,1,89.2,2,1,1,4,89.2,1
14762,2,417.56999999999994,263,263,2,417.56999999999994,2,2,2,6,417.56999999999994,2
14767,1,382.80999999999995,473,473,1,382.80999999999995,1,1,2,4,382.80999999999995,1
14771,2,594.6199999999999,620,620,2,594.6199999999999,1,2,2,5,594.6199999999999,2
14772,1,139.26,111,111,1,139.26,2,1,1,4,139.26,1
14773,1,140.55,592,592,1,140.55,1,1,1,3,140.55,1
14774,1,241.45,528,528,1,241.45,1,1,1,3,241.45,1
14777,1,307.55999999999995,403,403,1,307.55999999999995,1,1,1,3,307.55999999999995,1
14778,2,730.8599999999999,126,126,2,730.8599999999999,2,2,2,6,730.8599999999999,2
14779,3,386.1499999999999,280,280,3,386.1499999999999,2,2,2,6,386.1499999999999,3
14782,1,200.10000000000002,319,319,1,200.10000000000002,2,1,1,4,200.10000000000002,1
14783,1,307.3,658,658,1,307.3,1,1,1,3,307.3,1
14786,1,90.96000000000001,549,549,1,90.96000000000001,1,1,1,3,90.96000000000001,1
14787,1,110.64999999999999,470,470,1,110.64999999999999,1,1,1,3,110.64999999999999,1
14791,1,303.63,606,606,1,303.63,1,1,1,3,303.63,1
14792,1,6.2,63,63,1,6.2,3,1,1,5,6.2,1
14795,1,131.45,165,165,1,131.45,2,1,1,4,131.45,1
14797,1,300.31,506,506,1,300.31,1,1,1,3,300.31,1
14802,2,1502.98,437,437,2,1502.98,1,2,3,6,1502.98,2
14803,3,845.5500000000002,161,161,3,845.5500000000002,2,2,2,6,845.5500000000002,3
14806,2,303.43,74,74,2,303.43,3,2,1,6,303.43,2
14807,2,519.29,390,390,2,519.29,1,2,2,5,519.29,2
14809,2,686.7600000000001,620,620,2,686.7600000000001,1,2,2,5,686.7600000000001,2
14811,1,170.50000000000006,386,386,1,170.50000000000006,1,1,1,3,170.50000000000006,1
14812,1,185.80000000000004,598,598,1,185.80000000000004,1,1,1,3,185.80000000000004,1
14814,1,160.46,580,580,1,160.46,1,1,1,3,160.46,1
14816,1,271.85,196,196,1,271.85,2,1,1,4,271.85,1
14822,1,157.70000000000002,484,484,1,157.70000000000002,1,1,1,3,157.70000000000002,1
14823,3,321.4299999999999,179,179,3,321.4299999999999,2,2,1,5,321.4299999999999,3
14826,2,385.2,581,581,2,385.2,1,2,2,5,385.2,2
14827,1,0.0,664,664,1,0.0,1,1,1,3,0.0,1
14831,3,1676.5699999999997,679,679,3,1676.5699999999997,1,2,3,6,1676.5699999999997,3
14832,1,322.69,629,629,1,322.69,1,1,1,3,322.69,1
14833,1,94.8,498,498,1,94.8,1,1,1,3,94.8,1
14835,2,297.0,528,528,2,297.0,1,2,1,4,297.0,2
14838,2,773.67,422,422,2,773.67,1,2,2,5,773.67,2
14839,3,915.2800000000001,417,417,3,915.2800000000001,1,2,3,6,915.2800000000001,3
14840,2,362.71,267,267,2,362.71,2,2,2,6,362.71,2
14843,1,211.79999999999995,436,436,1,211.79999999999995,1,1,1,3,211.79999999999995,1
14845,1,150.0,599,599,1,150.0,1,1,1,3,150.0,1
14846,1,437.4,426,426,1,437.4,1,1,2,4,437.4,1
14848,1,310.56,404,404,1,310.56,1,1,1,3,310.56,1
14858,1,180.75,505,505,1,180.75,1,1,1,3,180.75,1
14872,3,816.6,483,483,3,816.6,1,2,2,5,816.6,3
14873,2,854.13,209,209,2,854.13,2,2,2,6,854.13,2
14874,1,116.18,534,534,1,116.18,1,1,1,3,116.18,1
14876,2,256.70000000000005,520,520,2,256.70000000000005,1,2,1,4,256.70000000000005,2
14877,2,436.9999999999999,417,417,2,436.9999999999999,1,2,2,5,436.9999999999999,2
14879,1,185.06000000000003,684,684,1,185.06000000000003,1,1,1,3,185.06000000000003,1
14884,1,120.6,668,668,1,120.6,1,1,1,3,120.6,1
14886,1,364.80000000000007,252,252,1,364.80000000000007,2,1,2,5,364.80000000000007,1
14888,1,369.2,206,206,1,369.2,2,1,2,5,369.2,1
14889,1,135.9,335,335,1,135.9,2,1,1,4,135.9,1
14890,3,817.25,253,253,3,817.25,2,2,2,6,817.25,3
14892,1,202.35000000000002,690,690,1,202.35000000000002,1,1,1,3,202.35000000000002,1
14899,1,1384.88,394,394,1,1384.88,1,1,3,5,1384.88,1
14900,1,13.919999999999998,521,521,1,13.919999999999998,1,1,1,3,13.919999999999998,1
14906,1,68.44,444,444,1,68.44,1,1,1,3,68.44,1
14909,3,1404.6800000000007,436,436,3,1404.6800000000007,1,2,3,6,1404.6800000000007,3
14917,2,1123.75,596,596,2,1123.75,1,2,3,6,1123.75,2
14919,1,359.34999999999997,538,538,1,359.34999999999997,1,1,2,4,359.34999999999997,1
14922,2,843.7400000000004,393,393,2,843.7400000000004,1,2,2,5,843.7400000000004,2
14926,2,359.4,381,381,2,359.4,1,2,2,5,359.4,2
14927,1,308.19999999999993,396,396,1,308.19999999999993,1,1,1,3,308.19999999999993,1
14928,1,223.91,627,627,1,223.91,1,1,1,3,223.91,1
14940,2,531.4899999999999,417,417,2,531.4899999999999,1,2,2,5,531.4899999999999,2
14941,1,182.09999999999997,578,578,1,182.09999999999997,1,1,1,3,182.09999999999997,1
14942,4,746.5600000000001,401,401,4,746.5600000000001,1,3,2,6,746.5600000000001,4
14943,1,107.62,662,662,1,107.62,1,1,1,3,107.62,1
14945,1,179.39999999999998,413,413,1,179.39999999999998,1,1,1,3,179.39999999999998,1
14949,4,515.0,468,468,4,515.0,1,3,2,6,515.0,4
14951,1,311.69000000000005,78,78,1,311.69000000000005,3,1,1,5,311.69000000000005,1
14955,1,163.76999999999998,732,732,1,163.76999999999998,1,1,1,3,163.76999999999998,1
14956,1,1325.0,420,420,1,1325.0,1,1,3,5,1325.0,1
14957,2,333.28999999999996,252,252,2,333.28999999999996,2,2,1,5,333.28999999999996,2
14964,1,206.21,246,246,1,206.21,2,1,1,4,206.21,1
14965,2,598.9999999999999,95,95,2,598.9999999999999,2,2,2,6,598.9999999999999,2
14969,1,906.23,703,703,1,906.23,1,1,3,5,906.23,1
14972,2,145.07,127,127,2,145.07,2,2,1,5,145.07,2
14977,1,31.929999999999996,725,725,1,31.929999999999996,1,1,1,3,31.929999999999996,1
14979,1,439.45999999999987,734,734,1,439.45999999999987,1,1,2,4,439.45999999999987,1
14980,1,150.68,736,736,1,150.68,1,1,1,3,150.68,1
14981,2,372.92,245,245,2,372.92,2,2,2,6,372.92,2
14982,1,237.78,571,571,1,237.78,1,1,1,3,237.78,1
14983,1,183.2000000000001,688,688,1,183.2000000000001,1,1,1,3,183.2000000000001,1
14985,2,296.7499999999999,197,197,2,296.7499999999999,2,2,1,5,296.7499999999999,2
14986,2,566.9000000000002,375,375,2,566.9000000000002,2,2,2,6,566.9000000000002,2
14989,1,342.40000000000003,661,661,1,342.40000000000003,1,1,1,3,342.40000000000003,1
14990,2,305.42,611,611,2,305.42,1,2,1,4,305.42,2
14991,1,314.66999999999996,429,429,1,314.66999999999996,1,1,1,3,314.66999999999996,1
14992,1,210.49999999999997,441,441,1,210.49999999999997,1,1,1,3,210.49999999999997,1
14993,1,36.129999999999995,563,563,1,36.129999999999995,1,1,1,3,36.129999999999995,1
14996,2,442.2900000000001,480,480,2,442.2900000000001,1,2,2,5,442.2900000000001,2
14999,1,129.48,592,592,1,129.48,1,1,1,3,129.48,1
15001,2,230.85999999999996,393,393,2,230.85999999999996,1,2,1,4,230.85999999999996,2
15004,1,1246.3199999999995,146,146,1,1246.3199999999995,2,1,3,6,1246.3199999999995,1
15007,1,156.91000000000003,158,158,1,156.91000000000003,2,1,1,4,156.91000000000003,1
15008,2,359.99999999999994,479,479,2,359.99999999999994,1,2,2,5,359.99999999999994,2
15011,2,416.6,395,395,2,416.6,1,2,2,5,416.6,2
15019,1,265.9999999999999,266,266,1,265.9999999999999,2,1,1,4,265.9999999999999,1
15020,1,203.41999999999996,378,378,1,203.41999999999996,2,1,1,4,203.41999999999996,1
15029,1,365.1,619,619,1,365.1,1,1,2,4,365.1,1
15035,1,252.72999999999996,89,89,1,252.72999999999996,3,1,1,5,252.72999999999996,1
15037,2,402.50999999999993,375,375,2,402.50999999999993,2,2,2,6,402.50999999999993,2
15040,1,7.49,541,541,1,7.49,1,1,1,3,7.49,1
15041,2,294.0199999999998,169,169,2,294.0199999999998,2,2,1,5,294.0199999999998,2
15042,2,315.45,198,198,2,315.45,2,2,1,5,315.45,2
15045,2,735.6600000000001,151,151,2,735.6600000000001,2,2,2,6,735.6600000000001,2
15047,1,343.62,269,269,1,343.62,2,1,1,4,343.62,1
15049,1,121.17000000000002,273,273,1,121.17000000000002,2,1,1,4,121.17000000000002,1
15052,1,215.78,318,318,1,215.78,2,1,1,4,215.78,1
15055,3,560.0699999999998,474,474,3,560.0699999999998,1,2,2,5,560.0699999999998,3
15056,1,133.45,519,519,1,133.45,1,1,1,3,133.45,1
15063,1,370.79999999999995,212,212,1,370.79999999999995,2,1,2,5,370.79999999999995,1
15069,1,1109.5300000000007,178,178,1,1109.5300000000007,2,1,3,6,1109.5300000000007,1
15070,3,843.2500000000002,372,372,3,843.2500000000002,2,2,2,6,843.2500000000002,3
15072,1,187.51999999999998,478,478,1,187.51999999999998,1,1,1,3,187.51999999999998,1
15075,1,773.0300000000002,77,77,1,773.0300000000002,3,1,2,6,773.0300000000002,1
15080,2,546.2500000000001,427,427,2,546.2500000000001,1,2,2,5,546.2500000000001,2
15082,1,93.35,668,668,1,93.35,1,1,1,3,93.35,1
15083,1,88.19999999999999,256,256,1,88.19999999999999,2,1,1,4,88.19999999999999,1
15084,2,965.2,379,379,2,965.2,1,2,3,6,965.2,2
15085,1,347.53999999999996,729,729,1,347.53999999999996,1,1,1,3,347.53999999999996,1
15086,2,218.53000000000003,564,564,2,218.53000000000003,1,2,1,4,218.53000000000003,2
15087,1,306.94,281,281,1,306.94,2,1,1,4,306.94,1
15090,1,381.32000000000005,307,307,1,381.32000000000005,2,1,2,5,381.32000000000005,1
15092,3,776.4599999999997,214,214,3,776.4599999999997,2,2,2,6,776.4599999999997,3
15094,2,83.0,462,462,2,83.0,1,2,1,4,83.0,2
15099,1,410.48,83,83,1,410.48,3,1,2,6,410.48,1
15102,2,554.67,530,530,2,554.67,1,2,2,5,554.67,2
15112,1,209.4,610,610,1,209.4,1,1,1,3,209.4,1
15118,1,244.8,133,133,1,244.8,2,1,1,4,244.8,1
15119,1,266.4,245,245,1,266.4,2,1,1,4,266.4,1
15120,1,358.8199999999999,133,133,1,358.8199999999999,2,1,2,5,358.8199999999999,1
15126,2,449.48999999999995,536,536,2,449.48999999999995,1,2,2,5,449.48999999999995,2
15130,1,330.11,169,169,1,330.11,2,1,1,4,330.11,1
15131,1,80.28000000000002,394,394,1,80.28000000000002,1,1,1,3,80.28000000000002,1
15135,2,305.68,238,238,2,305.68,2,2,1,5,305.68,2
15137,2,823.4,520,520,2,823.4,1,2,2,5,823.4,2
15138,1,502.5199999999999,393,393,1,502.5199999999999,1,1,2,4,502.5199999999999,1
15139,2,178.96000000000006,239,239,2,178.96000000000006,2,2,1,5,178.96000000000006,2
15143,2,563.6299999999999,225,225,2,563.6299999999999,2,2,2,6,563.6299999999999,2
15147,1,623.5,239,239,1,623.5,2,1,2,5,623.5,1
15151,2,2085.61,422,422,2,2085.61,1,2,3,6,2085.61,2
15155,1,383.96999999999997,382,382,1,383.96999999999997,1,1,2,4,383.96999999999997,1
15161,1,119.92000000000003,387,387,1,119.92000000000003,1,1,1,3,119.92000000000003,1
15162,1,312.9,730,730,1,312.9,1,1,1,3,312.9,1
15165,1,975.5000000000002,372,372,1,975.5000000000002,2,1,3,6,975.5000000000002,1
15166,1,167.15999999999997,467,467,1,167.15999999999997,1,1,1,3,167.15999999999997,1
15169,2,569.2200000000001,381,381,2,569.2200000000001,1,2,2,5,569.2200000000001,2
15170,1,81.15,406,406,1,81.15,1,1,1,3,81.15,1
15171,1,1289.5,330,330,1,1289.5,2,1,3,6,1289.5,1
15174,2,481.4600000000001,322,322,2,481.4600000000001,2,2,2,6,481.4600000000001,2
15175,1,224.14000000000007,71,71,1,224.14000000000007,3,1,1,5,224.14000000000007,1
15176,1,988.0400000000003,667,667,1,988.0400000000003,1,1,3,5,988.0400000000003,1
15177,1,948.9299999999998,425,425,1,948.9299999999998,1,1,3,5,948.9299999999998,1
15178,1,40.5,259,259,1,40.5,2,1,1,4,40.5,1
15183,3,639.93,547,547,3,639.93,1,2,2,5,639.93,3
15185,1,310.62000000000006,69,69,1,310.62000000000006,3,1,1,5,310.62000000000006,1
15188,1,310.42999999999995,724,724,1,310.42999999999995,1,1,1,3,310.42999999999995,1
15190,1,834.4399999999999,433,433,1,834.4399999999999,1,1,2,4,834.4399999999999,1
15191,3,588.05,462,462,3,588.05,1,2,2,5,588.05,3
15196,2,316.2499999999999,432,432,2,316.2499999999999,1,2,1,4,316.2499999999999,2
15200,1,549.0499999999998,494,494,1,549.0499999999998,1,1,2,4,549.0499999999998,1
15204,1,316.58000000000004,356,356,1,316.58000000000004,2,1,1,4,316.58000000000004,1
15207,3,683.92,415,415,3,683.92,1,2,2,5,683.92,3
15209,1,178.97999999999996,729,729,1,178.97999999999996,1,1,1,3,178.97999999999996,1
15212,2,208.28000000000003,240,240,2,208.28000000000003,2,2,1,5,208.28000000000003,2
15213,2,328.34999999999997,318,318,2,328.34999999999997,2,2,1,5,328.34999999999997,2
15217,1,426.2400000000001,562,562,1,426.2400000000001,1,1,2,4,426.2400000000001,1
15219,2,685.45,175,175,2,685.45,2,2,2,6,685.45,2
15225,1,409.4000000000001,233,233,1,409.4000000000001,2,1,2,5,409.4000000000001,1
15226,1,154.41,310,310,1,154.41,2,1,1,4,154.41,1
